ano_eleicao,num_turno,sigla_uf,nome_municipio,nome_candidato,nome_urna_candidato,descricao_cargo,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,sigla_partido,nome_coligacao,composicao_legenda,total_votos,transito
2016,1,PB,PATOS,MANOEL MEDEIROS DE LUCENA,MANOEL MEDEIROS (TETÊ),VEREADOR,43456,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,39,N
2016,1,PB,PATOS,EVERTON DOS SANTOS BATISTA,RATINHO,VEREADOR,43333,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,26,N
2016,1,PB,PATOS,PEDRO ANDRADE NETO,SEU PEDRO DA FARMACIA,VEREADOR,43135,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,13,N
2016,1,PB,PATOS,EDERLAN DE OLIVEIRA SANTOS,GOIA,VEREADOR,43999,APTO,DEFERIDO,ELEITO POR MÉDIA,PV,CHAPÃO,PV / PRTB / PT do B,737,N
2016,1,PB,PATOS,MARCO CESAR SOUZA SIQUEIRA,MARCO CESAR DO ESPORTE,VEREADOR,28000,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,202,N
2016,1,PB,PATOS,LINDIMBERG FERNANDES DE MEDEIROS,PASTOR LINDIMBERG FERNANDES,VEREADOR,28999,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,86,N
2016,1,PB,PATOS,PEDRO JORGE NUNES DA COSTA,PEDRO JORGE,VEREADOR,70124,APTO,DEFERIDO,SUPLENTE,PT do B,CHAPÃO,PV / PRTB / PT do B,13,N
2016,1,PB,PATOS,JOÃO BOSCO GOMES,NEGO BOSCO,VEREADOR,70444,APTO,DEFERIDO,SUPLENTE,PT do B,CHAPÃO,PV / PRTB / PT do B,18,N
2016,1,PB,PATOS,DULSICLEUDYS PEREIRA MARCELINO,CLEUDINHO PEREIRA,VEREADOR,70123,APTO,DEFERIDO,SUPLENTE,PT do B,CHAPÃO,PV / PRTB / PT do B,38,N
2016,1,PB,PATOS,BIANK DE ALMEIDA BEZERRA,BIANK ALMEIDA,VEREADOR,43777,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,15,N
2016,1,PB,PATOS,RANYERY MAZILLE DOS SANTOS GOMES,RANYERY DAS BOLSAS,VEREADOR,43555,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,73,N
2016,1,PB,PATOS,TACIANO ARAUJO DA NOBREGA WANDERLEY,TACIANO WANDERLEY,VEREADOR,28015,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,27,N
2016,1,PB,PATOS,DENIS BEZERRA DE OLIVEIRA,MISSIONARIO DENIS,VEREADOR,28111,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,122,N
2016,1,PB,PATOS,EUCLIDES ALVES DA COSTA NETO,DAM MINERAL,VEREADOR,28123,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,137,N
2016,1,PB,PATOS,HUGO LEONARDO DE SOUSA ALMEIDA,TATU,VEREADOR,28222,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,71,N
2016,1,PB,PATOS,CICERO LEITE VALDIVINO,CICINHO DO COCO,VEREADOR,28888,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,73,N
2016,1,PB,PATOS,WILAME HONORIO DE SOUZA,WILLAME CABELELEIRO,VEREADOR,28224,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,41,N
2016,1,PB,PATOS,EDJANE BARBOSA DE FREITAS ARAUJO,EDJANE ARAUJO,VEREADOR,28456,APTO,DEFERIDO,ELEITO POR QP,PRTB,CHAPÃO,PV / PRTB / PT do B,712,N
2016,1,PB,PATOS,GUILHERME DELFINO DA SILVA NETO,GUILHERMINHO,VEREADOR,43888,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,36,N
2016,1,PB,PATOS,CAMILA MARIA FERREIRA QUEIROZ,CAMILA QUEIRÓZ,VEREADOR,43444,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,22,N
2016,1,PB,PATOS,MIRONILDO ALMEIDA DE MEDEIROS,MIRONILDO,VEREADOR,43000,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,58,N
2016,1,PB,PATOS,RAFAEL CHATEAUBRIAND DE MIRANDA,RAFA CHATEAUBRIAND,VEREADOR,18888,APTO,DEFERIDO,NÃO ELEITO,REDE,PARTIDO ISOLADO,REDE,24,N
2016,1,PB,PATOS,ILUSKHANNEY GOMES DE MEDEIROS NÓBREGA MIRANDA,ILUSKA NÓBREGA,VEREADOR,18000,APTO,DEFERIDO,NÃO ELEITO,REDE,PARTIDO ISOLADO,REDE,2,N
2016,1,PB,PATOS,ROSEMBERG DA NÓBREGA FERREIRA,BERG CONTADOR,VEREADOR,50123,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,46,N
2016,1,PB,PATOS,DANIEL DIAS DE OLIVEIRA,DANIEL PINTOR,VEREADOR,50333,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,29,N
2016,1,PB,PATOS,TELMA MARIA EMILIANO DA SILVA,TELMA MARIA,VEREADOR,50221,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,0,N
2016,1,PB,PATOS,ALEXANDRE GALDINO DA NÓBREGA,ALEXANDRE GALDINO,VEREADOR,50192,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,15,N
2016,1,PB,PATOS,JOZIVAN ANTERO DE ALMEIDA,JOZIVAN ANTERO,VEREADOR,50000,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,615,N
2016,1,PB,PATOS,EDILMA MARIA DA SILVA VILAR,EDILMA MARIA,VEREADOR,50999,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,2,N
2016,1,PB,PATOS,IVANILDA MEDEIROS TARGINO,IVANILDA DE NEGO DEDA,VEREADOR,70789,APTO,DEFERIDO,SUPLENTE,PT do B,CHAPÃO,PV / PRTB / PT do B,2,N
2016,1,PB,PATOS,SILENE DA SILVA NOBREGA,SILENI,VEREADOR,43431,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,0,N
2016,1,PB,PATOS,GERTRUDES OLIVEIRA DE MEDEIROS,GERTRUDES DAS SETE CASAS,VEREADOR,70070,APTO,DEFERIDO,SUPLENTE,PT do B,CHAPÃO,PV / PRTB / PT do B,0,N
2016,1,PB,PATOS,SILEIDE GOMES DE SOUSA ALVES,SILEIDE GARRAFINHA,VEREADOR,28444,APTO,DEFERIDO,SUPLENTE,PRTB,CHAPÃO,PV / PRTB / PT do B,32,N
2016,1,PB,PATOS,MICHELINE ELIANE COSTA SILVA,MICHELINE,VEREADOR,43222,APTO,DEFERIDO,SUPLENTE,PV,CHAPÃO,PV / PRTB / PT do B,6,N
2016,1,PB,PATOS,SAYONARA DA SILVA JACOME,SAYONARA JACOME,VEREADOR,70015,APTO,DEFERIDO,SUPLENTE,PT do B,CHAPÃO,PV / PRTB / PT do B,0,N
2016,1,PB,PATOS,EDILSON GOMES BEZERRA DAMASCENO,EDILSON PAÊTA,VEREADOR,19218,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,16,N
2016,1,PB,PATOS,NABOR WANDERLEY DA NÓBREGA FILHO,NABOR,PREFEITO,15,APTO,DEFERIDO,NÃO ELEITO,PMDB,PRA FRENTE COM O POVO,PMDB / PSB / PC do B / PTB / PR / PDT / PP / PROS / PSDC / PSD / PMB / PV / PT do B / PRTB,11182,N
2016,1,PB,PATOS,DINALDO MEDEIROS WANDERLEY FILHO,DINALDINHO,PREFEITO,45,APTO,DEFERIDO,ELEITO,PSDB,PATOS TEM JEITO,PSDB / PRB / SD / PSC / PHS / PTC / PSL / PPS / DEM / PMN / PTN,13591,N
2016,1,PB,PATOS,LENILDO DIAS DE MORAIS,LENILDO MORAIS,PREFEITO,13,APTO,DEFERIDO,NÃO ELEITO,PT,PATOS PARA VENCER E CRESCER,PT / PRP,826,N
2016,1,PB,PATOS,JACOB SILVA SOUTO,PROFESSOR JACOB,PREFEITO,18,APTO,DEFERIDO,NÃO ELEITO,REDE,PARTIDO ISOLADO,REDE,640,N
2016,1,PB,PATOS,SILVANO DE MORAIS ARAUJO,SILVANO MORAIS,PREFEITO,50,APTO,DEFERIDO,NÃO ELEITO,PSOL,PARTIDO ISOLADO,PSOL,319,N
2016,1,PB,PATOS,VALMIR BENÍCIO DE SÁ,VALMIR BENÍCIO,VEREADOR,19555,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,342,N
2016,1,PB,PATOS,RAFAEL GOMES DANTAS,RAFAEL DA CIVIL,VEREADOR,19991,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,202,N
2016,1,PB,PATOS,FRANCIRLANDIA ARAÚJO MEDEIROS,ANINHA DA LINGUIÇA,VEREADOR,19130,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,41,N
2016,1,PB,PATOS,CÍCERA BEZERRA LEITE BATISTA,NÊGA FOFA,VEREADOR,19222,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,174,N
2016,1,PB,PATOS,FABIANA SALVIANO GOMES,FABIANA SALVIANO,VEREADOR,19099,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,15,N
2016,1,PB,PATOS,NÚBIA OLIVEIRA TORRES,NÚBIA TORRES,VEREADOR,19777,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,160,N
2016,1,PB,PATOS,MARIA DA GUIA DA SILVA ARAÚJO,LIA CABELEIREIRA,VEREADOR,19666,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,36,N
2016,1,PB,PATOS,MARIA DO CARMO DA NÓBREGA OLIVEIRA,CARMINHA,VEREADOR,33221,APTO,DEFERIDO,SUPLENTE,PMN,PATOS MERECE A VERDADE,PTN / PMN,6,N
2016,1,PB,PATOS,SELMA MARIA DA NÓBREGA BRAZ,LOLÓ BRAZ,VEREADOR,33123,APTO,DEFERIDO,SUPLENTE,PMN,PATOS MERECE A VERDADE,PTN / PMN,48,N
2016,1,PB,PATOS,JOANA DARC DA SILVA SOARES,JOANA DO BILHETÃO,VEREADOR,33333,APTO,DEFERIDO,SUPLENTE,PMN,PATOS MERECE A VERDADE,PTN / PMN,31,N
2016,1,PB,PATOS,JOSENILDA ALVES DE OLIVEIRA,IRMÃ DINHA,VEREADOR,33482,APTO,DEFERIDO,SUPLENTE,PMN,PATOS MERECE A VERDADE,PTN / PMN,8,N
2016,1,PB,PATOS,AURENISSE DE MEDEIROS NUNES,AURENISSE NUNES,VEREADOR,19033,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,4,N
2016,1,PB,PATOS,BRENDA FÉLIX FERNANDES SOUZA,BRENDA,VEREADOR,33445,APTO,DEFERIDO,SUPLENTE,PMN,PATOS MERECE A VERDADE,PTN / PMN,31,N
2016,1,PB,PATOS,JUNHO FERREIRA DA SILVA,CHINHA,VEREADOR,19655,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,188,N
2016,1,PB,PATOS,EDSON HUGO DE SOUSA,CAPITÃO HUGO,VEREADOR,19190,APTO,DEFERIDO,ELEITO POR MÉDIA,PTN,PATOS MERECE A VERDADE,PTN / PMN,443,N
2016,1,PB,PATOS,KLEBER RAMON DA SILVA,RAMON DE CHICA PANTERA,VEREADOR,19123,APTO,DEFERIDO,ELEITO POR QP,PTN,PATOS MERECE A VERDADE,PTN / PMN,320,N
2016,1,PB,PATOS,JUDIVAN PEREIRA SOARES,JUDIVAN PEREIRA,VEREADOR,19999,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,103,N
2016,1,PB,PATOS,GIVALDO LEITE BEZERRA,NEGUINHO DE GENIVAL,VEREADOR,19444,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,257,N
2016,1,PB,PATOS,EXPEDITO MENDES DE MENEZES,DITO,VEREADOR,19000,APTO,DEFERIDO,ELEITO POR QP,PTN,PATOS MERECE A VERDADE,PTN / PMN,420,N
2016,1,PB,PATOS,LUIZ DOS SANTOS SILVA,LUIZ DOS SANTOS,VEREADOR,19121,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,115,N
2016,1,PB,PATOS,JOSÉ IVAN DOS SANTOS,ZÉ IVAN DO NACIONAL,VEREADOR,19193,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,151,N
2016,1,PB,PATOS,ADIMAR ABREU DOS SANTOS,PROFESSOR ADIMAR,VEREADOR,19456,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,264,N
2016,1,PB,PATOS,FÁBIO SOUSA DE ARAÚJO,FÁBIO ARAÚJO,VEREADOR,19258,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,120,N
2016,1,PB,PATOS,FLÁVIO DE CALDAS BATISTA,FLÁVIO CALDAS,VEREADOR,19192,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,122,N
2016,1,PB,PATOS,GENIVAL FÉLIX DE OLIVEIRA JÚNIOR,GENIVAL JÚNIOR,VEREADOR,19900,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,286,N
2016,1,PB,PATOS,JOAQUIM ANTÔNIO DOS SANTOS NETO,NETO LAMPIÃO,VEREADOR,19333,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,78,N
2016,1,PB,PATOS,JOSÉ DE ARAÚJO FARIAS,ZÉ PRETO,VEREADOR,19888,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,16,N
2016,1,PB,PATOS,JOSÉ EDSON SILVA GUEDES,EDINHO JATOBÁ,VEREADOR,19030,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,113,N
2016,1,PB,PATOS,JOSÉ INÁCIO DOS SANTOS FILHO,ZÉ INÁCIO,VEREADOR,19111,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,64,N
2016,1,PB,PATOS,MAURÍCIO LOPES DA SILVA,MAURIÇÃO,VEREADOR,19452,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,156,N
2016,1,PB,PATOS,PEDRO DA SILVEIRA NETO,PEDRO PEDREIRO,VEREADOR,19553,APTO,DEFERIDO,SUPLENTE,PTN,PATOS MERECE A VERDADE,PTN / PMN,157,N
2016,1,PB,PATOS,SUELIO CAETANO DA SILVA,SUELIO CAETANO,VEREADOR,19789,APTO,DEFERIDO,ELEITO POR QP,PTN,PATOS MERECE A VERDADE,PTN / PMN,417,N
2016,1,PB,PATOS,MANOEL PAULINO DA SILVA,MESSIAS DAS PLACAS,VEREADOR,33000,APTO,DEFERIDO,SUPLENTE,PMN,PATOS MERECE A VERDADE,PTN / PMN,30,N
2016,1,PB,PATOS,AURICÉIA DE LIMA FERREIRA,CÉLIA LIMA,VEREADOR,20555,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,61,N
2016,1,PB,PATOS,CATARINA MORAIS DE OLIVEIRA,CATARINA,VEREADOR,23222,APTO,DEFERIDO,SUPLENTE,PPS,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,10,N
2016,1,PB,PATOS,EDMILSON ARAÚJO DOS SANTOS,EDMILSON,VEREADOR,20245,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,308,N
2016,1,PB,PATOS,FERNANDO CARLOS BORJA DOS SANTOS,FERNANDO BORJA,VEREADOR,20122,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,23,N
2016,1,PB,PATOS,FRANCISCA ROBERTA DA SILVA ALMEIDA,ROBERTA VENDEDORA,VEREADOR,20669,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,3,N
2016,1,PB,PATOS,FRANCISCO DE ASSIS SOUSA,ASSIS,VEREADOR,20444,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,239,N
2016,1,PB,PATOS,FRANCISCO DOS SANTOS GOMES,SANCIL,VEREADOR,20222,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,13,N
2016,1,PB,PATOS,FRANCISCO RODOLFO DA SILVA,RODOLFO,VEREADOR,20345,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,20,N
2016,1,PB,PATOS,GENI NÓBREGA DE LIMA,GENI NÓBREGA,VEREADOR,25123,APTO,DEFERIDO,SUPLENTE,DEM,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,3,N
2016,1,PB,PATOS,HERINALDO CRISPIM DE SOUSA,HERINALDO,VEREADOR,36123,APTO,DEFERIDO,SUPLENTE,PTC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,19,N
2016,1,PB,PATOS,IRENICE FLORENTINO DOS SANTOS CONCEIÇÃO,PASTORA IRENICE,VEREADOR,36777,APTO,DEFERIDO,SUPLENTE,PTC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,57,N
2016,1,PB,PATOS,ISMAELINO DA SILVA OLIVEIRA,ISMAELINO,VEREADOR,20323,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,21,N
2016,1,PB,PATOS,JOSÉ MEDEIROS SOBRINHO,DR. MEDEIROS,VEREADOR,20888,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,58,N
2016,1,PB,PATOS,JOSÉ WELLINGTON DA SILVA BORGES,WELLINGTON BORGES,VEREADOR,20777,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,94,N
2016,1,PB,PATOS,JURANDY ARAÚJO DA VEIGA,JURANDY DE DINALDO,VEREADOR,36789,APTO,DEFERIDO,SUPLENTE,PTC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,65,N
2016,1,PB,PATOS,LAURA CRYS MOURA MENDES,LAURA,VEREADOR,20007,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,6,N
2016,1,PB,PATOS,MARIA DAS DORES DIONÍSIO DE ALMEIDA,DIINHA,VEREADOR,20478,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,0,N
2016,1,PB,PATOS,MARIA NILMA DE ARAÚJO,MARIA NILMA,VEREADOR,23123,APTO,DEFERIDO,SUPLENTE,PPS,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,5,N
2016,1,PB,PATOS,MARLÊNE DE ALMEIDA FARIAS,MADAME LUANA,VEREADOR,20333,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,43,N
2016,1,PB,PATOS,RÔMULO CARNEIRO DE LUCENA,RÔMULO CARNEIRO,VEREADOR,23333,APTO,DEFERIDO,SUPLENTE,PPS,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,180,N
2016,1,PB,PATOS,RÔMULO XAVIER DE SOUSA,RÔMULO XAVIER,VEREADOR,23456,APTO,DEFERIDO,SUPLENTE,PPS,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,52,N
2016,1,PB,PATOS,SEVERINO FERNANDES FILHO,FERRÉ MAXIXE,VEREADOR,25623,APTO,DEFERIDO,ELEITO POR QP,DEM,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,233,N
2016,1,PB,PATOS,SÉRGIO GOMES DA SILVA,SERGINHO DO SAMU,VEREADOR,31222,APTO,DEFERIDO,SUPLENTE,PHS,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,49,N
2016,1,PB,PATOS,BERTRAND FREIRE MEDEIROS,BERTRAND,VEREADOR,17700,APTO,DEFERIDO,SUPLENTE,PSL,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,93,N
2016,1,PB,PATOS,GILSON DELFINO DA SILVA,GILSON DE GUILHERME,VEREADOR,20789,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,0,N
2016,1,PB,PATOS,FRANCISCO ALVES DE LUCENA,CHICO LIRA,VEREADOR,20123,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,88,N
2016,1,PB,PATOS,GERALDO PEDRO DA SILVA,GERALDO ARTESÃO,VEREADOR,20567,APTO,DEFERIDO,SUPLENTE,PSC,PATOS TEM JEITO 1,PSC / PTC / PHS / PSL / PPS / DEM,28,N
2016,1,PB,PATOS,JARDELSON PEREIRA MEDEIROS,JARDELSON,VEREADOR,45123,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,414,N
2016,1,PB,PATOS,ERIGERNALDO ALVES LEVINO,ERI ALVES,VEREADOR,45451,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,63,N
2016,1,PB,PATOS,FRANCISCO DINIZ DOS SANTOS,FRANCISCO DINIZ,VEREADOR,45675,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,1,N
2016,1,PB,PATOS,IGOR MATEUS DE MEDEIROS,IGOR MEDEIROS,VEREADOR,45000,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,0,N
2016,1,PB,PATOS,WALTER CEZAR LIMEIRA,WALTER LIMEIRA,VEREADOR,45555,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,50,N
2016,1,PB,PATOS,ROZIVAN GOMES DE OLIVEIRA,VAN BENTO,VEREADOR,45245,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,180,N
2016,1,PB,PATOS,RICARDO PONTES WANDERLEY,RICARDO WANDERLEY,VEREADOR,45110,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,16,N
2016,1,PB,PATOS,FRANCISCA DE PAULA NUNES,TIQUINHA,VEREADOR,45234,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,20,N
2016,1,PB,PATOS,DIEGO DANTAS DE SOUSA,DIEGO DANTAS,VEREADOR,45444,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,341,N
2016,1,PB,PATOS,EDVAR SÁTIRO DANTAS ARAÚJO,CAMBIROTA (EDVAR),VEREADOR,45222,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,495,N
2016,1,PB,PATOS,JOÃO GILBERTO DE SOUSA PIMENTEL,JOÃO GILBERTO,VEREADOR,45100,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,106,N
2016,1,PB,PATOS,MARIA ALEXSANDRA DE MEDEIROS SOUSA,ALEXSANDRA MEDEIROS,VEREADOR,45195,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,28,N
2016,1,PB,PATOS,DJANIRA GOMES DE JESUS,DJANIRA GOMES,VEREADOR,45200,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,7,N
2016,1,PB,PATOS,MARIA BETÂNIA DE MACÊDO PEREIRA,GALEGA DE JOÃO DA ÁGUA,VEREADOR,45112,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,15,N
2016,1,PB,PATOS,JOSICLEIDE DE MESQUITA SOUSA,JOSICLEIDE SOUSA,VEREADOR,45325,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,8,N
2016,1,PB,PATOS,GISIANE CRISTINA BRANDÃO DE SOUSA,GISA BRANDÃO,VEREADOR,45625,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,7,N
2016,1,PB,PATOS,LINDINALVA GALDINO PEREIRA,LINDINALVA,VEREADOR,45240,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,0,N
2016,1,PB,PATOS,LÚCIA DE FÁTIMA DA NÓBREGA MORAIS,LÚCIA MORAIS,VEREADOR,45345,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,41,N
2016,1,PB,PATOS,CELIANE LAURENTINO MARTINS,CÉLIA,VEREADOR,45300,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,0,N
2016,1,PB,PATOS,FRANCISCA DA SILVA MOURA,PRETINHA,VEREADOR,45120,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,13,N
2016,1,PB,PATOS,LÚCIO FRAZÃO MOTA,LÚCIO FRAZÃO,VEREADOR,45220,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,14,N
2016,1,PB,PATOS,ODILON PAULO NETO,JATOBÁ,VEREADOR,45224,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,64,N
2016,1,PB,PATOS,MIGUEL SALVINO NETO,MIGUEL SALVINO,VEREADOR,45221,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,70,N
2016,1,PB,PATOS,FABIANO RAMOS DE SOUSA ARAÚJO,FABIANO,VEREADOR,45550,APTO,DEFERIDO,SUPLENTE,PSDB,PATOS TEM JEITO 2,PSDB / SD / PRB,10,N
